CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
C111301,0.79,LEAVE,YES,140.62
C111309,1.0,STAY,NO,0.0
C111311,0.85,STAY,NO,0.0
C111315,0.98,STAY,NO,0.0
C111316,0.91,STAY,NO,0.0
C111320,0.98,STAY,NO,0.0
C111321,0.97,STAY,NO,0.0
C111326,1.0,LEAVE,YES,178.0
C111327,1.0,LEAVE,YES,220.0
C111337,0.97,STAY,NO,0.0
C111338,0.9,STAY,NO,0.0
C111339,0.88,STAY,NO,0.0
C111357,0.6,LEAVE,NOT,0.0
C111359,0.57,LEAVE,NOT,0.0
C111361,0.69,STAY,NO,0.0
C111362,1.0,STAY,NO,0.0
C111364,1.0,STAY,NO,0.0
C111365,0.88,STAY,NO,0.0
C111369,0.96,LEAVE,YES,61.44
C111372,0.93,LEAVE,YES,187.86
C111376,0.97,LEAVE,YES,59.17
C111379,0.82,LEAVE,NOT,0.0
C111380,0.83,STAY,NO,0.0
C111389,0.86,STAY,NO,0.0
C111391,1.0,LEAVE,NOT,0.0
C111393,0.91,STAY,NO,0.0
C111394,0.99,LEAVE,NOT,0.0
C111395,0.96,STAY,NO,0.0
C111398,0.67,STAY,NO,0.0
C111399,0.87,LEAVE,YES,208.8
C111404,0.98,STAY,NO,0.0
C111407,0.88,LEAVE,YES,181.28
C111408,0.98,STAY,NO,0.0
C111419,0.93,STAY,NO,0.0
C111420,0.56,LEAVE,YES,28.56
C111429,0.81,STAY,NO,0.0
C111436,0.96,LEAVE,YES,211.2
C111439,0.79,STAY,NO,0.0
C111441,0.97,LEAVE,YES,194.0
C111443,0.77,STAY,NO,0.0
C111451,0.98,STAY,NO,0.0
C111453,0.99,STAY,NO,0.0
C111455,0.96,STAY,NO,0.0
C111461,0.53,LEAVE,YES,18.02
C111465,0.57,STAY,NO,0.0
C111466,0.96,STAY,NO,0.0
C111472,0.99,STAY,NO,0.0
C111476,0.99,STAY,NO,0.0
C111485,1.0,STAY,NO,0.0
C111489,0.98,STAY,NO,0.0
C111494,0.93,STAY,NO,0.0
C111502,0.99,STAY,NO,0.0
C111506,0.98,STAY,NO,0.0
C111508,0.97,STAY,NO,0.0
C111523,0.6,LEAVE,YES,24.6
C111526,0.86,STAY,NO,0.0
C111527,0.79,STAY,NO,0.0
C111532,0.87,LEAVE,YES,137.46
C111542,0.94,STAY,NO,0.0
C111543,0.95,STAY,NO,0.0
C111544,1.0,STAY,NO,0.0
C111550,0.98,STAY,NO,0.0
C111552,0.98,STAY,NO,0.0
C111553,0.98,STAY,NO,0.0
C111557,0.81,STAY,NO,0.0
C111559,0.5,STAY,NO,0.0
C111562,0.99,STAY,NO,0.0
C111570,0.98,STAY,NO,0.0
C111571,0.51,STAY,NO,0.0
C111573,0.91,STAY,NO,0.0
C111576,1.0,STAY,NO,0.0
C111578,0.94,LEAVE,YES,33.84
C111581,0.98,STAY,NO,0.0
C111584,0.99,LEAVE,YES,98.01
C111586,0.61,LEAVE,YES,94.55
C111587,0.65,STAY,NO,0.0
C111592,0.82,STAY,NO,0.0
C111593,0.93,STAY,NO,0.0
C111595,0.6,STAY,NO,0.0
C111600,0.93,STAY,NO,0.0
C111606,0.8,STAY,NO,0.0
C111608,1.0,LEAVE,YES,130.0
C111615,1.0,STAY,NO,0.0
C111616,0.99,STAY,NO,0.0
C111618,0.9,STAY,NO,0.0
C111621,0.64,STAY,NO,0.0
C111622,0.69,LEAVE,YES,31.05
C111625,0.98,STAY,NO,0.0
C111629,0.8,STAY,NO,0.0
C111631,0.82,LEAVE,NOT,0.0
C111632,0.82,LEAVE,YES,145.14
C111633,0.98,LEAVE,YES,200.9
C111638,0.98,STAY,NO,0.0
C111645,0.67,LEAVE,YES,131.32
C111649,0.98,STAY,NO,0.0
C111651,0.97,STAY,NO,0.0
C111661,0.96,STAY,NO,0.0
C111671,0.94,LEAVE,YES,160.74
C111673,0.78,STAY,NO,0.0
C111677,0.5,STAY,NO,0.0
C111680,1.0,STAY,NO,0.0
C111681,0.84,LEAVE,YES,22.68
C111685,0.99,STAY,NO,0.0
C111695,0.51,STAY,NO,0.0
C111697,0.95,STAY,NO,0.0
C111708,1.0,LEAVE,YES,57.0
C111713,0.77,STAY,NO,0.0
C111714,0.73,STAY,NO,0.0
C111719,1.0,STAY,NO,0.0
C111721,0.87,LEAVE,YES,160.08
C111730,0.9,STAY,NO,0.0
C111731,0.97,LEAVE,YES,203.7
C111732,0.98,STAY,NO,0.0
C111735,1.0,STAY,NO,0.0
C111740,0.97,LEAVE,YES,164.9
C111747,0.9,STAY,NO,0.0
C111750,0.7,STAY,NO,0.0
C111760,0.72,LEAVE,YES,29.52
C111763,0.96,STAY,NO,0.0
C111770,0.93,STAY,NO,0.0
C111775,1.0,STAY,NO,0.0
C111776,0.99,STAY,NO,0.0
C111791,1.0,STAY,NO,0.0
C111792,0.9,STAY,NO,0.0
C111796,0.88,STAY,NO,0.0
C111797,0.77,STAY,NO,0.0
C111799,0.93,STAY,NO,0.0
C111801,0.99,STAY,NO,0.0
C111806,0.96,STAY,NO,0.0
C111808,0.99,STAY,NO,0.0
C111811,0.77,LEAVE,YES,34.65
C111812,0.99,STAY,NO,0.0
C111813,0.97,STAY,NO,0.0
C111815,1.0,STAY,NO,0.0
C111825,0.77,STAY,NO,0.0
C111830,0.93,LEAVE,NOT,0.0
C111833,0.79,LEAVE,YES,172.22
C111837,0.91,LEAVE,YES,173.81
C111838,0.96,STAY,NO,0.0
C111842,0.99,STAY,NO,0.0
C111844,0.99,STAY,NO,0.0
C111847,0.87,STAY,NO,0.0
C111849,1.0,STAY,NO,0.0
C111855,1.0,STAY,NO,0.0
C111856,0.57,LEAVE,YES,29.07
C111859,0.94,LEAVE,YES,139.12
C111865,0.64,STAY,NO,0.0
C111871,0.58,STAY,NO,0.0
C111872,0.96,STAY,NO,0.0
C111873,0.54,STAY,NO,0.0
C111874,0.71,LEAVE,YES,142.0
C111876,0.95,LEAVE,YES,133.95
C111878,0.99,STAY,NO,0.0
C111879,0.97,STAY,NO,0.0
C111881,0.51,LEAVE,NOT,0.0
C111882,0.89,STAY,NO,0.0
C111885,0.99,LEAVE,YES,189.09
C111889,1.0,STAY,NO,0.0
C111893,1.0,STAY,NO,0.0
C111895,0.99,STAY,NO,0.0
C111896,0.66,LEAVE,YES,41.58
C111900,0.98,LEAVE,YES,139.16
C111908,0.55,LEAVE,YES,34.65
C111913,0.97,LEAVE,YES,40.74
C111914,0.99,STAY,NO,0.0
C111915,0.88,LEAVE,YES,58.08
C111916,1.0,STAY,NO,0.0
C111917,0.81,STAY,NO,0.0
C111923,0.71,STAY,NO,0.0
C111925,0.98,LEAVE,YES,146.02
C111927,0.72,STAY,NO,0.0
C111929,0.95,STAY,NO,0.0
C111931,0.97,LEAVE,YES,146.47
C111932,0.99,STAY,NO,0.0
C111935,0.59,LEAVE,YES,61.36
C111937,0.86,STAY,NO,0.0
C111940,0.78,STAY,NO,0.0
C111942,0.91,STAY,NO,0.0
C111948,0.69,LEAVE,YES,33.12
C111951,0.99,STAY,NO,0.0
C111967,0.95,LEAVE,NOT,0.0
C111977,0.9,STAY,NO,0.0
C111980,0.91,LEAVE,YES,190.19
C111982,0.54,LEAVE,YES,124.2
C111988,0.91,LEAVE,YES,48.23
C111991,0.91,LEAVE,YES,63.7
C111993,0.86,LEAVE,NOT,0.0
C111994,1.0,STAY,NO,0.0
C111998,0.76,STAY,NO,0.0
C111999,0.69,STAY,NO,0.0
C112002,0.9,LEAVE,YES,63.9
C112007,0.53,LEAVE,YES,25.97
C112017,1.0,STAY,NO,0.0
C112022,1.0,STAY,NO,0.0
C112025,0.93,STAY,NO,0.0
C112026,0.97,STAY,NO,0.0
C112028,0.84,STAY,NO,0.0
C112031,0.95,STAY,NO,0.0
C112034,0.93,LEAVE,YES,171.12
C112053,0.87,STAY,NO,0.0
C112054,0.62,STAY,NO,0.0
C112055,0.67,LEAVE,YES,126.63
C112056,0.51,LEAVE,YES,16.83
C112065,0.71,STAY,NO,0.0
C112070,1.0,STAY,NO,0.0
C112079,0.69,STAY,NO,0.0
C112081,0.99,STAY,NO,0.0
C112084,0.99,LEAVE,YES,166.32
C112086,0.55,STAY,NO,0.0
C112094,0.81,STAY,NO,0.0
C112105,0.99,STAY,NO,0.0
C112108,0.92,STAY,NO,0.0
C112110,0.96,STAY,NO,0.0
C112111,0.58,STAY,NO,0.0
C112119,1.0,STAY,NO,0.0
C112122,0.57,STAY,NO,0.0
C112123,0.93,STAY,NO,0.0
C112127,0.6,STAY,NO,0.0
C112129,0.89,STAY,NO,0.0
C112133,0.91,STAY,NO,0.0
C112136,0.99,STAY,NO,0.0
C112144,0.81,STAY,NO,0.0
C112147,1.0,STAY,NO,0.0
C112153,0.65,STAY,NO,0.0
C112154,0.96,LEAVE,YES,187.2
C112157,0.52,LEAVE,YES,29.12
C112159,0.92,STAY,NO,0.0
C112162,0.99,STAY,NO,0.0
C112163,0.99,LEAVE,YES,154.44
C112180,0.6,LEAVE,YES,134.4
C112183,0.96,LEAVE,YES,191.04
C112186,1.0,STAY,NO,0.0
C112187,0.82,LEAVE,YES,31.98
C112188,0.79,STAY,NO,0.0
C112192,0.74,STAY,NO,0.0
C112195,1.0,STAY,NO,0.0
C112197,0.94,STAY,NO,0.0
C112199,0.9,STAY,NO,0.0
C112204,0.86,STAY,NO,0.0
C112209,0.89,LEAVE,YES,201.14
C112213,0.98,LEAVE,YES,219.52
C112228,0.98,STAY,NO,0.0
C112231,0.8,LEAVE,YES,127.2
C112234,0.92,STAY,NO,0.0
C112235,0.95,STAY,NO,0.0
C112241,0.96,STAY,NO,0.0
C112242,0.9,STAY,NO,0.0
C112244,0.97,STAY,NO,0.0
C112246,0.53,LEAVE,NOT,0.0
C112247,0.98,STAY,NO,0.0
C112256,0.7,STAY,NO,0.0
C112264,0.95,STAY,NO,0.0
C112265,0.55,STAY,NO,0.0
C112266,0.58,LEAVE,YES,91.64
C112268,0.95,LEAVE,YES,114.0
C112276,1.0,STAY,NO,0.0
C112278,0.85,LEAVE,YES,23.8
C112287,0.99,STAY,NO,0.0
C112291,0.96,STAY,NO,0.0
C112297,0.61,LEAVE,YES,23.18
C112300,0.8,LEAVE,YES,48.0
C112303,0.92,LEAVE,YES,175.72
C112312,0.85,LEAVE,NOT,0.0
C112313,1.0,STAY,NO,0.0
C112314,1.0,STAY,NO,0.0
C112318,1.0,STAY,NO,0.0
C112321,0.93,STAY,NO,0.0
C112330,0.72,STAY,NO,0.0
C112339,1.0,STAY,NO,0.0
C112345,0.83,STAY,NO,0.0
C112347,0.87,LEAVE,YES,46.11
C112349,0.74,LEAVE,YES,40.7
C112356,0.97,STAY,NO,0.0
C112357,0.77,STAY,NO,0.0
C112360,0.54,LEAVE,NOT,0.0
C112361,0.95,LEAVE,YES,184.3
C112364,0.58,LEAVE,YES,110.2
C112370,1.0,STAY,NO,0.0
C112371,1.0,STAY,NO,0.0
C112383,0.91,STAY,NO,0.0
C112388,0.75,STAY,NO,0.0
C112389,0.9,LEAVE,NOT,0.0
C112391,0.92,STAY,NO,0.0
C112393,0.97,STAY,NO,0.0
C112394,0.73,STAY,NO,0.0
C112395,0.95,STAY,NO,0.0
C112399,1.0,STAY,NO,0.0
C112400,0.98,LEAVE,NOT,0.0
C112402,0.82,STAY,NO,0.0
C112403,0.67,LEAVE,NOT,0.0
C112406,0.78,STAY,NO,0.0
C112407,1.0,STAY,NO,0.0
C112409,0.96,STAY,NO,0.0
C112413,0.92,STAY,NO,0.0
C112416,0.95,STAY,NO,0.0
C112418,0.99,STAY,NO,0.0
C112419,1.0,STAY,NO,0.0
C112424,0.98,STAY,NO,0.0
C112427,0.89,STAY,NO,0.0
C112430,0.6,STAY,NO,0.0
C112439,0.64,LEAVE,YES,122.88
C112442,0.8,LEAVE,YES,130.4
C112443,0.76,LEAVE,YES,22.8
C112447,0.56,LEAVE,YES,86.8
C112452,0.84,LEAVE,YES,202.44
C112456,0.98,STAY,NO,0.0
C112466,0.7,LEAVE,YES,35.0
C112471,0.93,LEAVE,YES,39.06
C112485,0.99,LEAVE,YES,217.8
C112489,0.81,STAY,NO,0.0
C112493,0.95,STAY,NO,0.0
C112499,0.63,LEAVE,YES,17.01
C112505,0.87,STAY,NO,0.0
C112507,0.96,STAY,NO,0.0
C112516,0.51,STAY,NO,0.0
C112518,0.99,STAY,NO,0.0
C112519,0.6,STAY,NO,0.0
C112522,0.73,STAY,NO,0.0
C112527,0.53,LEAVE,YES,27.56
C112533,0.82,STAY,NO,0.0
C112539,0.93,STAY,NO,0.0
C112540,0.96,STAY,NO,0.0
C112541,0.84,STAY,NO,0.0
C112547,0.58,STAY,NO,0.0
C112548,0.94,STAY,NO,0.0
C112550,1.0,STAY,NO,0.0
C112551,1.0,STAY,NO,0.0
C112559,0.56,STAY,NO,0.0
C112566,0.95,STAY,NO,0.0
C112573,0.89,LEAVE,YES,170.88
C112578,0.52,LEAVE,YES,22.88
C112579,0.93,STAY,NO,0.0
C112587,0.98,STAY,NO,0.0
C112593,0.82,STAY,NO,0.0
C112599,0.99,STAY,NO,0.0
C112611,0.62,LEAVE,YES,84.32
C112615,0.99,STAY,NO,0.0
C112616,0.68,STAY,NO,0.0
C112622,0.99,STAY,NO,0.0
C112625,0.7,STAY,NO,0.0
C112627,0.76,LEAVE,YES,12.92
C112629,0.68,LEAVE,YES,94.52
C112634,0.89,LEAVE,YES,37.38
C112635,0.91,STAY,NO,0.0
C112637,0.96,STAY,NO,0.0
C112640,0.83,STAY,NO,0.0
C112642,0.74,LEAVE,YES,166.5
C112650,0.96,STAY,NO,0.0
C112652,0.97,STAY,NO,0.0
C112653,0.54,STAY,NO,0.0
C112654,0.97,STAY,NO,0.0
C112659,0.57,STAY,NO,0.0
C112660,1.0,STAY,NO,0.0
C112661,0.75,LEAVE,YES,153.75
C112667,0.64,LEAVE,YES,33.92
C112668,0.69,STAY,NO,0.0
C112671,0.98,STAY,NO,0.0
C112676,1.0,STAY,NO,0.0
C112678,0.97,STAY,NO,0.0
C112680,0.57,STAY,NO,0.0
C112681,0.99,LEAVE,NOT,0.0
C112684,0.79,STAY,NO,0.0
C112691,0.73,LEAVE,YES,37.96
C112697,0.98,STAY,NO,0.0
C112706,0.89,STAY,NO,0.0
C112708,1.0,STAY,NO,0.0
C112716,0.91,STAY,NO,0.0
C112723,0.94,LEAVE,YES,126.9
C112728,0.92,STAY,NO,0.0
C112729,1.0,STAY,NO,0.0
C112733,0.95,LEAVE,YES,173.85
C112736,0.52,LEAVE,YES,118.04
C112742,0.82,STAY,NO,0.0
C112750,0.83,STAY,NO,0.0
C112752,0.98,LEAVE,YES,223.44
C112753,1.0,STAY,NO,0.0
C112757,0.91,LEAVE,YES,177.45
C112758,0.99,STAY,NO,0.0
C112762,0.98,STAY,NO,0.0
C112764,0.8,STAY,NO,0.0
C112767,0.96,STAY,NO,0.0
C112769,0.52,STAY,NO,0.0
C112771,0.92,STAY,NO,0.0
C112772,0.9,LEAVE,YES,47.7
C112778,0.89,LEAVE,YES,179.78
C112781,0.99,STAY,NO,0.0
C112783,0.94,STAY,NO,0.0
C112790,1.0,LEAVE,NOT,0.0
C112793,0.53,LEAVE,YES,146.81
C112802,0.59,STAY,NO,0.0
C112810,0.99,STAY,NO,0.0
C112812,1.0,STAY,NO,0.0
C112814,0.56,STAY,NO,0.0
C112820,0.91,LEAVE,YES,40.04
C112828,0.8,STAY,NO,0.0
C112831,1.0,LEAVE,YES,145.0
C112835,0.99,STAY,NO,0.0
C112846,0.98,STAY,NO,0.0
C112849,0.71,LEAVE,YES,25.56
C112851,0.92,LEAVE,YES,28.52
C112853,0.94,STAY,NO,0.0
C112858,1.0,STAY,NO,0.0
C112861,1.0,STAY,NO,0.0
C112862,0.8,LEAVE,YES,24.8
C112865,0.97,STAY,NO,0.0
C112868,0.55,LEAVE,YES,23.1
C112869,0.72,STAY,NO,0.0
C112887,0.98,LEAVE,YES,196.98
C112889,0.99,STAY,NO,0.0
C112890,0.95,STAY,NO,0.0
C112895,0.5,STAY,NO,0.0
C112904,0.97,STAY,NO,0.0
C112908,0.84,STAY,NO,0.0
C112911,0.92,STAY,NO,0.0
C112919,0.72,STAY,NO,0.0
C112921,0.98,LEAVE,YES,196.98
C112923,0.83,LEAVE,NOT,0.0
C112927,0.96,STAY,NO,0.0
C112929,0.95,STAY,NO,0.0
C112935,0.53,LEAVE,YES,24.91
C112937,0.97,STAY,NO,0.0
C112943,0.96,STAY,NO,0.0
C112944,0.92,STAY,NO,0.0
C112947,0.85,LEAVE,YES,34.85
C112948,0.96,STAY,NO,0.0
C112954,0.96,STAY,NO,0.0
C112957,0.99,STAY,NO,0.0
C112958,1.0,LEAVE,NOT,0.0
C112962,0.9,STAY,NO,0.0
C112965,0.88,STAY,NO,0.0
C112968,0.99,STAY,NO,0.0
C112970,1.0,STAY,NO,0.0
C112973,0.98,STAY,NO,0.0
C112975,0.75,LEAVE,YES,168.0
C112976,0.94,LEAVE,NOT,0.0
C112978,0.99,STAY,NO,0.0
C112980,0.97,STAY,NO,0.0
C112983,0.97,LEAVE,YES,217.28
C112986,0.92,STAY,NO,0.0
C112988,1.0,STAY,NO,0.0
C112991,0.99,STAY,NO,0.0
C112994,0.74,STAY,NO,0.0
C112997,0.95,STAY,NO,0.0
C112998,0.77,LEAVE,YES,13.09
C113024,0.95,STAY,NO,0.0
C113027,1.0,LEAVE,YES,208.0
C113034,0.91,STAY,NO,0.0
C113041,0.95,STAY,NO,0.0
C113045,0.79,STAY,NO,0.0
C113047,0.77,STAY,NO,0.0
C113048,0.99,LEAVE,YES,208.89
C113050,0.52,LEAVE,NOT,0.0
C113053,1.0,STAY,NO,0.0
C113057,0.75,STAY,NO,0.0
C113058,0.65,STAY,NO,0.0
C113060,0.97,STAY,NO,0.0
C113061,1.0,STAY,NO,0.0
C113064,0.94,STAY,NO,0.0
C113073,0.76,LEAVE,NOT,0.0
C113077,1.0,STAY,NO,0.0
C113087,0.63,LEAVE,YES,88.83
C113091,0.6,LEAVE,YES,28.8
C113093,0.71,STAY,NO,0.0
C113096,1.0,LEAVE,NOT,0.0
C113099,0.63,LEAVE,YES,111.51
C113105,0.99,STAY,NO,0.0
C113109,0.99,STAY,NO,0.0
C113115,0.86,STAY,NO,0.0
C113117,0.98,LEAVE,NOT,0.0
C113118,0.97,STAY,NO,0.0
C113126,0.98,STAY,NO,0.0
C113128,1.0,STAY,NO,0.0
C113133,0.9,LEAVE,YES,168.3
C113136,0.98,LEAVE,YES,160.72
C113144,0.88,LEAVE,NOT,0.0
C113155,0.55,LEAVE,NOT,0.0
C113156,0.99,STAY,NO,0.0
C113157,0.71,STAY,NO,0.0
C113162,0.98,STAY,NO,0.0
C113163,1.0,STAY,NO,0.0
C113172,0.99,STAY,NO,0.0
C113173,0.93,STAY,NO,0.0
C113179,0.68,LEAVE,YES,74.12
C113182,0.61,STAY,NO,0.0
C113187,0.99,STAY,NO,0.0
C113189,0.98,STAY,NO,0.0
C113190,0.99,LEAVE,YES,130.68
C113193,0.95,STAY,NO,0.0
C113194,0.83,LEAVE,YES,148.57
C113195,0.85,STAY,NO,0.0
C113199,0.66,STAY,NO,0.0
C113204,0.97,STAY,NO,0.0
C113206,1.0,STAY,NO,0.0
C113214,0.86,STAY,NO,0.0
C113217,0.92,STAY,NO,0.0
C113218,0.99,STAY,NO,0.0
C113222,0.74,STAY,NO,0.0
C113227,0.73,STAY,NO,0.0
C113228,0.81,STAY,NO,0.0
C113230,0.66,STAY,NO,0.0
C113232,0.97,LEAVE,YES,59.17
C113241,0.91,STAY,NO,0.0
C113255,0.72,STAY,NO,0.0
C113258,0.97,LEAVE,YES,146.47
C113259,0.82,LEAVE,YES,207.46
C113266,1.0,STAY,NO,0.0
C113273,0.79,LEAVE,NOT,0.0
C113286,0.6,STAY,NO,0.0
C113296,0.99,STAY,NO,0.0
C113303,0.97,STAY,NO,0.0
C113309,0.81,LEAVE,NOT,0.0
C113316,0.87,STAY,NO,0.0
C113320,0.66,LEAVE,YES,137.28
C113323,0.96,STAY,NO,0.0
C113328,1.0,STAY,NO,0.0
C113330,0.92,STAY,NO,0.0
C113331,0.58,LEAVE,NOT,0.0
C113335,1.0,STAY,NO,0.0
C113338,0.59,LEAVE,YES,32.45
C113340,0.56,STAY,NO,0.0
C113341,0.99,STAY,NO,0.0
C113342,0.98,STAY,NO,0.0
C113357,1.0,STAY,NO,0.0
C113359,1.0,STAY,NO,0.0
C113360,0.6,STAY,NO,0.0
C113367,0.56,STAY,NO,0.0
C113372,0.83,LEAVE,NOT,0.0
C113376,0.87,LEAVE,YES,42.63
C113377,0.68,LEAVE,YES,47.6
C113379,0.96,LEAVE,YES,95.04
C113386,0.54,LEAVE,YES,136.08
C113389,0.66,LEAVE,NOT,0.0
C113392,0.9,STAY,NO,0.0
C113393,0.76,STAY,NO,0.0
C113394,0.99,STAY,NO,0.0
C113399,1.0,STAY,NO,0.0
C113403,0.69,LEAVE,YES,102.12
C113407,0.99,STAY,NO,0.0
C113412,0.99,LEAVE,YES,162.36
C113419,1.0,STAY,NO,0.0
C113423,0.68,STAY,NO,0.0
C113429,0.99,STAY,NO,0.0
C113436,0.88,LEAVE,YES,151.36
C113437,0.61,LEAVE,YES,84.79
C113438,0.6,STAY,NO,0.0
C113441,0.99,LEAVE,YES,215.82
C113442,0.98,STAY,NO,0.0
C113453,0.99,LEAVE,NOT,0.0
C113455,0.86,STAY,NO,0.0
C113456,0.97,STAY,NO,0.0
C113457,1.0,STAY,NO,0.0
C113462,0.77,STAY,NO,0.0
C113463,0.66,LEAVE,YES,114.18
C113465,0.76,STAY,NO,0.0
C113469,0.99,LEAVE,YES,198.0
C113480,1.0,STAY,NO,0.0
C113483,0.59,STAY,NO,0.0
C113488,0.99,STAY,NO,0.0
C113494,0.85,STAY,NO,0.0
C113498,0.61,STAY,NO,0.0
C113499,0.98,STAY,NO,0.0
C113500,0.72,LEAVE,YES,197.28
C113501,0.95,LEAVE,YES,183.35
C113515,0.86,LEAVE,YES,29.24
C113519,0.76,LEAVE,YES,21.28
C113523,0.95,STAY,NO,0.0
C113535,0.77,LEAVE,YES,47.74
C113544,0.96,STAY,NO,0.0
C113552,0.8,LEAVE,NOT,0.0
C113553,0.67,STAY,NO,0.0
C113560,0.77,STAY,NO,0.0
C113561,0.91,STAY,NO,0.0
C113566,0.73,STAY,NO,0.0
C113568,0.98,STAY,NO,0.0
C113575,0.91,LEAVE,YES,33.67
C113576,1.0,STAY,NO,0.0
C113577,0.89,STAY,NO,0.0
C113583,0.82,STAY,NO,0.0
C113585,0.63,LEAVE,NOT,0.0
C113591,1.0,STAY,NO,0.0
C113597,0.96,STAY,NO,0.0
C113599,0.91,STAY,NO,0.0
C113602,1.0,STAY,NO,0.0
C113603,0.91,STAY,NO,0.0
C113606,0.95,STAY,NO,0.0
C113607,0.98,STAY,NO,0.0
C113614,0.77,LEAVE,YES,46.2
C113617,0.96,STAY,NO,0.0
C113620,0.88,STAY,NO,0.0
C113622,0.96,STAY,NO,0.0
C113625,0.92,LEAVE,YES,64.4
C113636,1.0,STAY,NO,0.0
C113638,0.97,STAY,NO,0.0
C113642,0.99,LEAVE,YES,213.84
C113643,0.95,STAY,NO,0.0
C113645,0.98,STAY,NO,0.0
C113646,0.56,LEAVE,YES,116.48
C113655,0.54,LEAVE,YES,24.3
C113659,0.99,LEAVE,YES,172.26
C113668,0.98,STAY,NO,0.0
C113673,0.57,STAY,NO,0.0
C113674,0.99,LEAVE,YES,141.57
C113675,0.69,LEAVE,YES,35.88
C113677,1.0,STAY,NO,0.0
C113678,0.75,LEAVE,YES,146.25
C113681,0.99,STAY,NO,0.0
C113685,0.96,STAY,NO,0.0
C113686,0.91,STAY,NO,0.0
C113692,0.92,STAY,NO,0.0
C113700,0.87,STAY,NO,0.0
C113707,0.96,STAY,NO,0.0
C113716,0.5,LEAVE,YES,4.0
C113719,0.98,STAY,NO,0.0
C113720,0.91,STAY,NO,0.0
C113726,0.98,STAY,NO,0.0
C113734,0.98,LEAVE,YES,177.38
C113735,0.93,STAY,NO,0.0
C113746,0.97,STAY,NO,0.0
C113750,0.98,STAY,NO,0.0
C113755,0.98,STAY,NO,0.0
C113757,1.0,STAY,NO,0.0
C113759,0.66,STAY,NO,0.0
C113764,0.98,STAY,NO,0.0
C113770,0.73,STAY,NO,0.0
C113771,0.68,STAY,NO,0.0
C113774,0.5,STAY,NO,0.0
C113776,1.0,STAY,NO,0.0
C113778,0.96,STAY,NO,0.0
C113779,0.61,LEAVE,YES,97.6
C113781,0.86,STAY,NO,0.0
C113783,0.91,LEAVE,YES,203.84
C113787,0.97,STAY,NO,0.0
C113797,0.99,STAY,NO,0.0
C113799,0.72,LEAVE,YES,28.08
C113800,0.63,STAY,NO,0.0
C113802,0.96,STAY,NO,0.0
C113810,0.99,STAY,NO,0.0
C113811,0.88,LEAVE,YES,186.56
C113813,0.78,LEAVE,YES,153.66
C113816,0.92,STAY,NO,0.0
C113817,0.99,STAY,NO,0.0
C113819,0.62,STAY,NO,0.0
C113822,0.97,STAY,NO,0.0
C113829,0.91,STAY,NO,0.0
C113831,0.73,STAY,NO,0.0
C113833,1.0,STAY,NO,0.0
C113834,0.98,STAY,NO,0.0
C113838,0.97,LEAVE,YES,212.43
C113847,0.7,LEAVE,YES,27.3
C113851,0.88,STAY,NO,0.0
C113855,0.98,LEAVE,YES,231.28
C113857,0.93,STAY,NO,0.0
C113861,0.6,STAY,NO,0.0
C113862,0.83,STAY,NO,0.0
C113866,0.56,STAY,NO,0.0
C113868,0.69,STAY,NO,0.0
C113876,0.98,LEAVE,YES,147.98
C113877,0.77,LEAVE,YES,116.27
C113878,0.97,STAY,NO,0.0
C113879,1.0,STAY,NO,0.0
C113881,1.0,STAY,NO,0.0
C113887,1.0,STAY,NO,0.0
C113889,0.75,STAY,NO,0.0
C113895,1.0,STAY,NO,0.0
C113896,0.98,STAY,NO,0.0
C113902,0.86,STAY,NO,0.0
C113903,0.99,STAY,NO,0.0
C113905,0.84,STAY,NO,0.0
C113924,0.99,STAY,NO,0.0
C113935,0.95,STAY,NO,0.0
C113942,0.72,STAY,NO,0.0
C113950,0.99,STAY,NO,0.0
C113954,0.89,STAY,NO,0.0
C113955,0.98,STAY,NO,0.0
C113956,0.56,STAY,NO,0.0
C113957,0.86,STAY,NO,0.0
C113959,0.99,STAY,NO,0.0
C113964,1.0,LEAVE,YES,167.0
C113966,1.0,STAY,NO,0.0
C113970,0.52,LEAVE,YES,31.72
C113974,0.98,STAY,NO,0.0
C113975,0.83,STAY,NO,0.0
C113976,0.97,STAY,NO,0.0
C113980,0.9,LEAVE,YES,178.2
C113992,0.85,LEAVE,YES,28.9
C113999,0.84,LEAVE,YES,41.16
C114003,0.95,STAY,NO,0.0
C114004,0.94,STAY,NO,0.0
C114005,0.93,STAY,NO,0.0
C114006,0.98,LEAVE,YES,178.36
C114014,0.82,LEAVE,YES,49.2
C114021,1.0,STAY,NO,0.0
C114024,1.0,STAY,NO,0.0
C114034,0.92,LEAVE,YES,165.6
C114035,1.0,STAY,NO,0.0
C114039,1.0,STAY,NO,0.0
C114041,0.81,LEAVE,NOT,0.0
C114045,1.0,STAY,NO,0.0
C114054,0.99,STAY,NO,0.0
C114055,0.77,STAY,NO,0.0
C114058,0.73,STAY,NO,0.0
C114061,0.92,STAY,NO,0.0
C114062,1.0,STAY,NO,0.0
C114071,1.0,STAY,NO,0.0
C114073,0.99,STAY,NO,0.0
C114082,0.74,LEAVE,YES,149.48
C114083,1.0,STAY,NO,0.0
C114092,0.69,LEAVE,NOT,0.0
C114094,1.0,STAY,NO,0.0
